"","id","shortName","firstName","middleName","lastName","height","weight","birthDate","passportArea.id","passportArea.name","name","code2","code3","foot","currentTeamId","currentNationalTeamId","gender","status","imageDataURL","age"
"758",70428,"Fábio Sturgeon","Fábio Miguel",NA,"dos Santos Sturgeon",183,78,"1994-02-04",826,"England","Midfielder","MD","MID","right",NA,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/73213_100x130.png",29
"759",100142,"F. Hiszpański","Fabian",NA,"Hiszpański",172,68,"1993-10-26",616,"Poland","Midfielder","MD","MID","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g197463_100x130.png",29
"760",101360,"M. Cholewiak","Mateusz",NA,"Cholewiak",183,78,"1990-02-05",616,"Poland","Midfielder","MD","MID","left",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g197238_100x130.png",33
"761",70807,"Luís Machado","Luís Miguel Vieira",NA,"Babo Machado",168,62,"1992-11-04",620,"Portugal","Midfielder","MD","MID","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g199131_100x130.png",30
"762",100010,"A. Deja","Adam",NA,"Deja",185,82,"1993-06-24",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g200132_100x130.png",30
"763",82708,"P. Schwarz","Petr",NA,"Schwarz",174,70,"1991-11-12",203,"Czech Republic","Midfielder","MD","MID","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/82309_100x130.png",31
"764",99634,"F. Starzyński","Filip",NA,"Starzyński",184,70,"1991-05-27",616,"Poland","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/83653_100x130.png",32
"765",97202,"V. Gutkovskis","Vladislavs",NA,"Gutkovskis",187,82,"1995-04-02",428,"Latvia","Forward","FW","FWD","left",13540,13262,"male","active","https://cdn5.wyscout.com/photos/players/public/g196260_100x130.png",28
"766",105114,"J. Holúbek","Jakub ",NA,"Holúbek",180,77,"1991-01-12",703,"Slovakia","Defender","DF","DEF","left",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/72663_100x130.png",32
"767",99998,"M. Abramowicz","Mateusz",NA,"Abramowicz",185,80,"1992-11-08",616,"Poland","Goalkeeper","GK","GKP","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g186408_100x130.png",30
"768",99672,"D. Kądzior","Damian",NA,"Kądzior",174,71,"1992-06-16",616,"Poland","Midfielder","MD","MID","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g205247_100x130.png",31
"769",99710,"M. Szwoch","Mateusz",NA,"Szwoch",173,60,"1993-03-19",616,"Poland","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g212336_100x130.png",30
"770",139235,"O. Kakabadze","Otar",NA,"Kakabadze",186,79,"1995-06-27",268,"Georgia","Defender","DF","DEF","right",13521,15874,"male","active","https://cdn5.wyscout.com/photos/players/public/g211007_100x130.png",28
"771",57429,"D. Grétarsson","Daníel Leó",NA,"Grétarsson",185,76,"1995-10-02",352,"Iceland","Defender","DF","DEF","left",13536,7839,"male","active","https://cdn5.wyscout.com/photos/players/public/g208319_100x130.png",27
"772",137749,"R. Sappinen","Rauno",NA,"Sappinen",177,73,"1996-01-23",233,"Estonia","Forward","FW","FWD","right",13530,13083,"male","active","https://cdn5.wyscout.com/photos/players/public/g212668_100x130.png",27
"773",138396,"L. Šatka","Ľubomír",NA,"Šatka",188,78,"1995-12-02",703,"Slovakia","Defender","DF","DEF","right",13510,14496,"male","active","https://cdn5.wyscout.com/photos/players/public/g213566_100x130.png",27
"774",138165,"P. Stępiński","Patryk",NA,"Stępiński",176,69,"1995-01-16",616,"Poland","Defender","DF","DEF","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g213897_100x130.png",28
"775",138485,"I. Kharatin","Igor",NA,"Kharatin",188,76,"1995-02-02",348,"Hungary","Midfielder","MD","MID","right",13505,14622,"male","active","https://cdn5.wyscout.com/photos/players/public/g215367_100x130.png",28
"776",165507,"K. Vida","Kristopher ",NA,"Vida",177,77,"1995-06-23",348,"Hungary","Midfielder","MD","MID","right",10374,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g235267_100x130.png",28
"777",135814,"M. Kolar","Marko",NA,"Kolar",185,77,"1995-05-31",191,"Croatia","Forward","FW","FWD","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g215487_100x130.png",28
"778",135914,"Filipe Nascimento","Filipe",NA,"Guterres Nascimento",175,70,"1995-01-07",620,"Portugal","Midfielder","MD","MID","left",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g214885_100x130.png",28
"779",168816,"D. Jakubik","Damian",NA,"Jakubik",183,77,"1990-03-25",616,"Poland","Defender","DF","DEF","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g234745_100x130.png",33
"780",168824,"L. Zwoliński","Łukasz",NA,"Zwoliński",184,80,"1993-02-24",616,"Poland","Forward","FW","FWD","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g235547_100x130.png",30
"781",140124,"M. Poletanović","Marko",NA,"Poletanović",187,81,"1993-07-20",688,"Serbia","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/77728_100x130.png",30
"782",166662,"Filipe Oliveira","Filipe",NA,"Santos Oliveira",187,86,"1994-04-21",620,"Portugal","Midfielder","MD","MID","left",9624,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g237111_100x130.png",29
"783",135901,"Pedro Rebocho","Pedro Miguel",NA,"Braga Rebocho",172,66,"1995-01-23",620,"Portugal","Defender","DF","DEF","left",13510,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g214870_100x130.png",28
"784",134992,"J. Karlström","Jesper",NA,"Karlström",182,81,"1995-06-21",752,"Sweden","Midfielder","MD","MID","right",13510,7047,"male","active","https://cdn5.wyscout.com/photos/players/public/g228893_100x130.png",28
"785",146090,"D. Furman","Dominik",NA,"Furman",181,72,"1992-07-06",616,"Poland","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/49584_100x130.png",31
"786",207190,"C. Dieng","Cheikhou",NA,"Dieng",180,66,"1993-11-23",686,"Senegal","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g242156_100x130.png",29
"787",173249,"R. Murawski","Radosław",NA,"Murawski",173,68,"1994-04-22",616,"Poland","Midfielder","MD","MID","right",13510,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g239309_100x130.png",29
"788",217785,"T. Petrášek","Tomáš",NA,"Petrášek",199,99,"1992-03-02",203,"Czech Republic","Defender","DF","DEF","right",13540,11555,"male","active","https://cdn5.wyscout.com/photos/players/public/g242595_100x130.png",31
"789",168808,"M. Jakóbowski","Michał",NA,"Jakóbowski",170,65,"1992-09-08",616,"Poland","Midfielder","MD","MID","left",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g236531_100x130.png",30
"790",206113,"M. Kreuzriegler","Martin",NA,"Kreuzriegler",182,80,"1994-01-10",40,"Austria","Defender","DF","DEF","left",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g243472_100x130.png",29
"791",173293,"L. Zahovič","Luka",NA,"Zahovič",177,68,"1995-11-15",705,"Slovenia","Forward","FW","FWD","right",13518,12046,"male","active","https://cdn5.wyscout.com/photos/players/public/g242808_100x130.png",27
"792",208787,"Maurides","Maurides",NA,"Roque Junior",189,93,"1994-03-10",76,"Brazil","Forward","FW","FWD","left",2495,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g245915_100x130.png",29
"793",216976,"A. Maroša","Amadej",NA,"Maroša",178,79,"1994-02-07",705,"Slovenia","Forward","FW","FWD","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g249775_100x130.png",29
"794",222038,"D. Szymonowicz","Dawid",NA,"Szymonowicz",185,76,"1995-07-07",616,"Poland","Defender","DF","DEF","right",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g255007_100x130.png",28
"795",222037,"P. Kun","Patryk",NA,"Kun",165,54,"1995-04-20",616,"Poland","Midfielder","MD","MID","left",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g255006_100x130.png",28
"796",223758,"E. Shikavka","Evgeniy",NA,"Shikavka",185,80,"1992-10-15",112,"Belarus","Forward","FW","FWD","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g258557_100x130.png",30
"797",223070,"Í. Durmuş","İlkay",NA,"Durmuş",179,70,"1994-05-01",792,"Turkey","Midfielder","MD","MID","left",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g253378_100x130.png",29
"798",224047,"B. Chorbadzhiyski","Bozhidar",NA,"Chorbadzhiyski",194,80,"1995-08-08",100,"Bulgaria","Defender","DF","DEF","right",13515,9400,"male","active","https://cdn5.wyscout.com/photos/players/public/g259265_100x130.png",28
"799",227533,"Carlitos","Carlos Daniel",NA,"López Huesca",176,70,"1990-06-12",724,"Spain","Forward","FW","FWD","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/74428_100x130.png",33
"800",225299,"M. Cichocki","Mateusz",NA,"Cichocki",187,79,"1992-01-31",616,"Poland","Defender","DF","DEF","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g259040_100x130.png",31
"801",225173,"M. Kopczyński","Michał",NA,"Kopczyński",180,70,"1992-06-15",616,"Poland","Midfielder","MD","MID","right",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/50271_100x130.png",31
"802",225657,"K. Szymański","Karol",NA,"Szymański",192,92,"1993-06-25",616,"Poland","Goalkeeper","GK","GKP","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g260742_100x130.png",30
"803",225659,"T. Mokwa","Tomasz",NA,"Mokwa",182,87,"1993-02-10",616,"Poland","Defender","DF","DEF","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g260801_100x130.png",30
"804",225653,"D. Rasak","Damian",NA,"Rasak",184,77,"1996-02-08",616,"Poland","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g261092_100x130.png",27
"805",226003,"Dani Ramírez","Daniel",NA,"Ramírez Fernández",175,70,"1992-06-18",724,"Spain","Midfielder","MD","MID","left",5091,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g262217_100x130.png",31
"806",225324,"R. Kurzawa","Rafał",NA,"Kurzawa",182,73,"1993-01-29",616,"Poland","Midfielder","MD","MID","left",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g257338_100x130.png",30
"807",225191,"R. Augustyniak","Rafał",NA,"Augustyniak",185,82,"1993-10-14",616,"Poland","Midfielder","MD","MID","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g256064_100x130.png",29
"808",225203,"Leândro","Leândro",NA,"Rossi Pereira",175,74,"1988-11-26",616,"Poland","Forward","FW","FWD","left",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g259709_100x130.png",34
"809",230921,"Jorge Félix","Jorge Félix",NA,"Muñoz García",175,76,"1991-08-22",724,"Spain","Forward","FW","FWD","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g265220_100x130.png",31
"810",232631,"João Amaral","João Pedro",NA,"Reis Amaral",172,67,"1991-09-07",620,"Portugal","Midfielder","MD","MID","right",13510,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g264227_100x130.png",31
"811",226258,"M. Rzuchowski","Michał",NA,"Rzuchowski",176,74,"1993-12-27",616,"Poland","Midfielder","MD","MID","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g262401_100x130.png",29
"812",230420,"A. Czerwiński","Alan",NA,"Czerwiński",181,74,"1993-02-02",616,"Poland","Defender","DF","DEF","right",13510,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g263703_100x130.png",30
"813",233109,"L. Zarandia","Luka",NA,"Zarandia",178,79,"1996-02-17",268,"Georgia","Midfielder","MD","MID","left",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g267149_100x130.png",27
"814",230399,"P. Stolarski","Paweł",NA,"Stolarski",181,74,"1996-01-28",616,"Poland","Defender","DF","DEF","right",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g262594_100x130.png",27
"815",239997,"M. Konczkowski","Martin",NA,"Konczkowski",181,78,"1993-09-14",616,"Poland","Defender","DF","DEF","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g268003_100x130.png",29
"816",237025,"Diogo Verdasca","Diogo",NA,"Sousa Verdasca",185,81,"1996-10-26",620,"Portugal","Defender","DF","DEF","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g270472_100x130.png",26
"817",225950,"Caye Quintana","Cayetano",NA,"Quintana Hernández",180,74,"1993-12-20",724,"Spain","Forward","FW","FWD","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g260741_100x130.png",29
"818",234803,"R. Jensen","Richard",NA,"Jensen",185,78,"1996-03-17",246,"Finland","Defender","DF","DEF","left",13512,4849,"male","active","https://cdn5.wyscout.com/photos/players/public/g271044_100x130.png",27
"819",237036,"Lisandro Semedo","Lisandro Pedro",NA,"Varela Semedo",175,70,"1996-03-12",132,"Cape Verde Islands","Midfielder","MD","MID","right",13551,19166,"male","active","https://cdn5.wyscout.com/photos/players/public/g270489_100x130.png",27
"820",236534,"M. Dominguez","Maxime",NA,"Dominguez",172,63,"1996-02-01",724,"Spain","Midfielder","MD","MID","left",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g272846_100x130.png",27
"821",240046,"G. Tomasiewicz","Grzegorz",NA,"Tomasiewicz",166,64,"1996-05-05",616,"Poland","Midfielder","MD","MID","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g273876_100x130.png",27
"822",240034,"M. Grzybek","Mateusz",NA,"Grzybek",178,75,"1996-03-30",616,"Poland","Defender","DF","DEF","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g273921_100x130.png",27
"823",240037,"M. Wieteska","Mateusz",NA,"Wieteska",187,77,"1997-02-11",616,"Poland","Defender","DF","DEF","right",3797,13869,"male","active","https://cdn5.wyscout.com/photos/players/public/g273914_100x130.png",26
"824",241854,"F. Lesniak","Filip",NA,"Lesniak",176,70,"1996-05-14",703,"Slovakia","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g276349_100x130.png",27
"825",255283,"M. Zebić","Mario",NA,"Zebić",187,82,"1995-12-17",191,"Croatia","Defender","DF","DEF","right",23334,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g286855_100x130.png",27
"826",256737,"B. Nowak","Bartosz",NA,"Nowak",180,73,"1993-08-25",616,"Poland","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g288292_100x130.png",29
"827",258161,"Luís Mata","Luís Carlos",NA,"Machado Mata",180,70,"1997-07-06",620,"Portugal","Defender","DF","DEF","left",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g290255_100x130.png",26
"828",258614,"J. Gammelby","Jens Martin",NA,"Gammelby",192,80,"1995-02-05",208,"Denmark","Defender","DF","DEF","right",7453,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g290884_100x130.png",28
"829",262394,"R. Kamber","Robin",NA,"Kamber",187,82,"1996-02-15",756,"Switzerland","Midfielder","MD","MID","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g295739_100x130.png",27
"830",263095,"Jordi Sánchez","Jordi",NA,"Sánchez Ribas",190,86,"1994-11-11",724,"Spain","Forward","FW","FWD","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g296587_100x130.png",28
"831",269282,"S. Musiolik","Sebastian",NA,"Musiolik",193,88,"1996-05-19",616,"Poland","Forward","FW","FWD","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g299706_100x130.png",27
"832",266669,"F. Dagerstål","Filip",NA,"Dagerstål",189,78,"1997-02-01",752,"Sweden","Defender","DF","DEF","right",13510,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g296980_100x130.png",26
"833",269244,"J. Łukowski","Jakub",NA,"Łukowski",172,74,"1996-05-25",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302342_100x130.png",27
"834",258443,"A. Zreľák","Adam",NA,"Zreľák",183,80,"1994-05-05",703,"Slovakia","Forward","FW","FWD","left",13545,14496,"male","active","https://cdn5.wyscout.com/photos/players/public/g286688_100x130.png",29
"835",269184,"D. Hładun","Dominik",NA,"Hładun",190,77,"1995-09-17",616,"Poland","Goalkeeper","GK","GKP","left",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302559_100x130.png",27
"836",269196,"P. Lipski","Patryk",NA,"Lipski",186,82,"1994-06-12",616,"Poland","Midfielder","MD","MID","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302569_100x130.png",29
"837",269189,"B. Kapustka","Bartosz",NA,"Kapustka",180,72,"1996-12-23",616,"Poland","Midfielder","MD","MID","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302731_100x130.png",26
"838",269188,"P. Jaroszyński","Paweł",NA,"Jaroszyński",184,77,"1994-10-02",616,"Poland","Defender","DF","DEF","left",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302730_100x130.png",28
"839",254188,"Matías Nahuel","Matías Nahuel",NA,"Leiva Esquivel",172,70,"1996-11-22",724,"Spain","Midfielder","MD","MID","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g285272_100x130.png",26
"840",269190,"M. Wdowiak","Mateusz",NA,"Wdowiak",174,60,"1996-08-28",616,"Poland","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302733_100x130.png",26
"841",269165,"Z. Arsenić","Zoran ",NA,"Arsenić",186,75,"1994-06-02",191,"Croatia","Defender","DF","DEF","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g302849_100x130.png",29
"842",269265,"A. Danek","Adrian",NA,"Danek",180,75,"1994-08-01",616,"Poland","Defender","DF","DEF","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303019_100x130.png",29
"843",281777,"J. Podgórski","Jacek",NA,"Podgórski",180,78,"1996-06-23",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303382_100x130.png",27
"844",269588,"K. Broll","Kevin ",NA,"Broll",186,85,"1995-08-23",616,"Poland","Goalkeeper","GK","GKP","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303488_100x130.png",27
"845",254189,"Ivi López","Iván",NA,"López Álvarez",174,70,"1994-06-29",724,"Spain","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g285955_100x130.png",29
"846",281515,"K. Kościelny","Kamil",NA,"Kościelny",185,83,"1991-08-04",616,"Poland","Defender","DF","DEF","right",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303747_100x130.png",32
"847",281522,"M. Domański","Maciej",NA,"Domański",168,62,"1990-09-05",616,"Poland","Midfielder","MD","MID","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303755_100x130.png",32
"848",281673,"T. Romanczuk","Taras",NA,"Romanczuk",186,77,"1991-11-14",616,"Poland","Midfielder","MD","MID","left",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303685_100x130.png",31
"849",281546,"J. Grzesik","Jan",NA,"Grzesik",178,70,"1994-10-21",616,"Poland","Defender","DF","DEF","right",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g304289_100x130.png",28
"850",281621,"F. Piasecki","Fabian",NA,"Piasecki",186,77,"1995-05-04",616,"Poland","Forward","FW","FWD","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g310463_100x130.png",28
"851",284983,"M. Trojak","Miłosz",NA,"Trojak",191,87,"1994-05-05",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g316481_100x130.png",29
"852",282784,"Roberto Alves","Roberto Emanuel",NA,"Oliveira Alves",180,72,"1997-06-08",620,"Portugal","Midfielder","MD","MID","left",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g316547_100x130.png",26
"853",284710,"Yuri Ribeiro","Yuri",NA,"Oliveira Ribeiro",180,77,"1997-01-24",756,"Switzerland","Defender","DF","DEF","left",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g318331_100x130.png",26
"854",285574,"M. Sipľak","Michal",NA,"Sipľak",184,80,"1996-02-02",703,"Slovakia","Defender","DF","DEF","left",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g318999_100x130.png",27
"855",285647,"P. Krawczyk","Piotr",NA,"Krawczyk",187,78,"1994-12-29",616,"Poland","Forward","FW","FWD","left",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g318777_100x130.png",28
"856",286014,"R. Deaconu","Ronaldo Octavian Andrei",NA,"Deaconu",182,73,"1997-05-13",642,"Romania","Midfielder","MD","MID","left",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g319637_100x130.png",26
"857",278438,"Víctor García","Víctor",NA,"García Marín",180,74,"1994-05-31",724,"Spain","Defender","DF","DEF","left",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g312985_100x130.png",29
"858",286198,"D. Barauskas","Dominykas",NA,"Barauskas",188,78,"1997-04-18",440,"Lithuania","Defender","DF","DEF","left",13544,13497,"male","active","https://cdn5.wyscout.com/photos/players/public/g319936_100x130.png",26
"859",292899,"P. Lenarcik","Paweł",NA,"Lenarcik",190,83,"1995-03-21",616,"Poland","Goalkeeper","GK","GKP","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g323415_100x130.png",28
"860",297939,"P. Zieliński","Paweł",NA,"Zieliński",175,72,"1990-07-17",616,"Poland","Defender","DF","DEF","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g330466_100x130.png",33
"861",292122,"J. Abu Hanna","Joël",NA,"Abu Hanna",184,78,"1998-01-22",376,"Israel","Defender","DF","DEF","left",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g324626_100x130.png",25
"862",300592,"A. Kasperkiewicz","Arkadiusz",NA,"Kasperkiewicz",187,82,"1994-09-29",616,"Poland","Defender","DF","DEF","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g331681_100x130.png",28
"863",299203,"B. Källman","Benjamin",NA,"Källman",181,75,"1998-06-17",246,"Finland","Forward","FW","FWD","right",13521,4849,"male","active","https://cdn5.wyscout.com/photos/players/public/g331779_100x130.png",25
"864",281717,"K. Zapolnik","Kamil",NA,"Zapolnik",182,77,"1992-09-09",616,"Poland","Forward","FW","FWD","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g303733_100x130.png",30
"865",301763,"G. Berggren","Gustav",NA,"Berggren",187,80,"1997-09-07",752,"Sweden","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g334268_100x130.png",25
"866",301381,"R. Ivanov","Robert",NA,"Ivanov",197,85,"1994-09-19",246,"Finland","Defender","DF","DEF","right",13545,4849,"male","active","https://cdn5.wyscout.com/photos/players/public/g334459_100x130.png",28
"867",326453,"P. Sokołowski","Patryk",NA,"Sokołowski",181,73,"1994-09-25",616,"Poland","Midfielder","MD","MID","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g334771_100x130.png",28
"868",276264,"Raphael","Raphael",NA,"Rossi Branco",190,84,"1990-07-25",380,"Italy","Defender","DF","DEF","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g311107_100x130.png",33
"869",325795,"G. Giorbelidze","Guram",NA,"Giorbelidze",174,68,"1996-02-25",268,"Georgia","Defender","DF","DEF","left",13520,15874,"male","active","https://cdn5.wyscout.com/photos/players/public/g336045_100x130.png",27
"870",328447,"B. Kramer","Blaž",NA,"Kramer",191,87,"1996-06-01",705,"Slovenia","Forward","FW","FWD","right",13505,12046,"male","active","https://cdn5.wyscout.com/photos/players/public/g336799_100x130.png",27
"871",331192,"H. Ravas","Henrich",NA,"Ravas",195,87,"1997-08-16",703,"Slovakia","Goalkeeper","GK","GKP","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g342399_100x130.png",25
"872",329511,"H. Castegren","Henrik",NA,"Castegren",185,82,"1996-03-28",752,"Sweden","Defender","DF","DEF","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g335150_100x130.png",27
"873",328537,"M. Hebo Rasmussen","Mathias",NA,"Hebo Rasmussen",190,75,"1995-08-02",208,"Denmark","Midfielder","MD","MID","right",13521,37379,"male","active","https://cdn5.wyscout.com/photos/players/public/g340721_100x130.png",28
"874",302537,"T. Gaprindashvili","Tornike",NA,"Gaprindashvili",171,64,"1997-07-20",268,"Georgia","Midfielder","MD","MID","left",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g335191_100x130.png",26
"875",330272,"J. Kubicki","Jarosław",NA,"Kubicki",179,69,"1995-08-07",616,"Poland","Midfielder","MD","MID","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g344145_100x130.png",28
"876",330274,"P. Dziczek","Patryk",NA,"Dziczek",182,80,"1998-02-25",616,"Poland","Midfielder","MD","MID","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g343397_100x130.png",25
"877",303407,"D. Steć","David",NA,"Steć",178,70,"1994-05-10",40,"Austria","Defender","DF","DEF","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g335752_100x130.png",29
"878",331024,"N. Mäenpää","Niilo",NA,"Mäenpää",182,75,"1998-01-14",246,"Finland","Midfielder","MD","MID","right",13545,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g345289_100x130.png",25
"879",333809,"H. Matynia","Hubert",NA,"Matynia",181,70,"1995-11-04",616,"Poland","Defender","DF","DEF","left",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g349705_100x130.png",27
"880",336259,"D. Warchoł","Damian",NA,"Warchoł",183,72,"1995-07-19",616,"Poland","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g354225_100x130.png",28
"881",330271,"J. Jach","Jarosław",NA,"Jach",189,78,"1994-02-17",616,"Poland","Defender","DF","DEF","left",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g344149_100x130.png",29
"882",302235,"S. Svarnas","Stratos",NA,"Svarnas",186,78,"1997-11-11",300,"Greece","Defender","DF","DEF","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g334850_100x130.png",25
"883",337342,"V. Gvilia","Valeriane",NA,"Gvilia",182,79,"1994-05-24",804,"Ukraine","Midfielder","MD","MID","right",13540,15874,"male","active","https://cdn5.wyscout.com/photos/players/public/g360199_100x130.png",29
"884",344123,"Jean Carlos","Jean Carlos",NA,"Silva Rocha",185,78,"1996-05-10",724,"Spain","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g372443_100x130.png",27
"885",347277,"A. Katranis","Alexandros",NA,"Katranis",175,74,"1998-05-04",300,"Greece","Defender","DF","DEF","left",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g379063_100x130.png",25
